City,Latitude,Longitude,Weather Code,Timezone,Time,Relative Humidity (%),Temperature (°C),Wind Speed (m/s)
New York,40.710335,-73.99309,0,GMT,2024-12-02T00:00,38,0.1,2.28
New York,40.710335,-73.99309,0,GMT,2024-12-02T01:00,45,-0.7,2.56
New York,40.710335,-73.99309,0,GMT,2024-12-02T02:00,47,-1.0,2.04
New York,40.710335,-73.99309,0,GMT,2024-12-02T03:00,46,-1.0,2.31
New York,40.710335,-73.99309,0,GMT,2024-12-02T04:00,52,-0.8,2.2
New York,40.710335,-73.99309,0,GMT,2024-12-02T05:00,50,-0.9,2.43
New York,40.710335,-73.99309,0,GMT,2024-12-02T06:00,51,-0.8,1.75
New York,40.710335,-73.99309,0,GMT,2024-12-02T07:00,55,-1.1,2.38
New York,40.710335,-73.99309,0,GMT,2024-12-02T08:00,56,-1.4,2.8
New York,40.710335,-73.99309,0,GMT,2024-12-02T09:00,56,-1.4,2.73
New York,40.710335,-73.99309,0,GMT,2024-12-02T10:00,61,-1.7,2.47
New York,40.710335,-73.99309,3,GMT,2024-12-02T11:00,59,-1.5,2.97
New York,40.710335,-73.99309,3,GMT,2024-12-02T12:00,62,-1.4,3.07
New York,40.710335,-73.99309,0,GMT,2024-12-02T13:00,66,-1.4,3.31
New York,40.710335,-73.99309,0,GMT,2024-12-02T14:00,61,-0.2,3.36
New York,40.710335,-73.99309,0,GMT,2024-12-02T15:00,58,1.2,4.62
New York,40.710335,-73.99309,0,GMT,2024-12-02T16:00,53,2.3,4.06
New York,40.710335,-73.99309,0,GMT,2024-12-02T17:00,47,3.5,3.22
New York,40.710335,-73.99309,1,GMT,2024-12-02T18:00,46,4.0,3.64
New York,40.710335,-73.99309,1,GMT,2024-12-02T19:00,44,4.2,4.34
New York,40.710335,-73.99309,0,GMT,2024-12-02T20:00,42,4.0,5.09
New York,40.710335,-73.99309,0,GMT,2024-12-02T21:00,40,3.2,4.56
New York,40.710335,-73.99309,1,GMT,2024-12-02T22:00,46,2.5,3.61
New York,40.710335,-73.99309,1,GMT,2024-12-02T23:00,45,2.0,2.7
New York,40.710335,-73.99309,0,GMT,2024-12-03T00:00,49,0.5,2.82
New York,40.710335,-73.99309,0,GMT,2024-12-03T01:00,52,-0.4,2.12
New York,40.710335,-73.99309,0,GMT,2024-12-03T02:00,58,-1.1,2.19
New York,40.710335,-73.99309,0,GMT,2024-12-03T03:00,54,-1.0,2.12
New York,40.710335,-73.99309,0,GMT,2024-12-03T04:00,57,-1.1,2.28
New York,40.710335,-73.99309,0,GMT,2024-12-03T05:00,63,-1.0,2.3
New York,40.710335,-73.99309,1,GMT,2024-12-03T06:00,66,-1.0,1.71
New York,40.710335,-73.99309,0,GMT,2024-12-03T07:00,68,-1.2,0.89
New York,40.710335,-73.99309,0,GMT,2024-12-03T08:00,68,-0.8,0.1
New York,40.710335,-73.99309,1,GMT,2024-12-03T09:00,70,-0.6,1.66
New York,40.710335,-73.99309,0,GMT,2024-12-03T10:00,73,0.1,1.94
New York,40.710335,-73.99309,1,GMT,2024-12-03T11:00,73,-0.1,2.33
New York,40.710335,-73.99309,1,GMT,2024-12-03T12:00,73,-0.1,1.68
New York,40.710335,-73.99309,1,GMT,2024-12-03T13:00,72,0.3,1.8
New York,40.710335,-73.99309,1,GMT,2024-12-03T14:00,70,1.7,2.94
New York,40.710335,-73.99309,0,GMT,2024-12-03T15:00,69,2.9,2.66
New York,40.710335,-73.99309,1,GMT,2024-12-03T16:00,60,4.1,2.84
New York,40.710335,-73.99309,1,GMT,2024-12-03T17:00,53,4.7,4.01
New York,40.710335,-73.99309,2,GMT,2024-12-03T18:00,46,5.4,4.54
New York,40.710335,-73.99309,3,GMT,2024-12-03T19:00,44,5.4,4.37
New York,40.710335,-73.99309,1,GMT,2024-12-03T20:00,42,5.2,4.7
New York,40.710335,-73.99309,0,GMT,2024-12-03T21:00,35,4.7,3.9
New York,40.710335,-73.99309,3,GMT,2024-12-03T22:00,39,3.1,3.59
New York,40.710335,-73.99309,3,GMT,2024-12-03T23:00,60,3.2,4.9
New York,40.710335,-73.99309,0,GMT,2024-12-04T00:00,48,2.6,5.12
New York,40.710335,-73.99309,0,GMT,2024-12-04T01:00,40,1.6,5.52
New York,40.710335,-73.99309,0,GMT,2024-12-04T02:00,34,0.2,4.22
New York,40.710335,-73.99309,0,GMT,2024-12-04T03:00,41,-1.0,2.47
New York,40.710335,-73.99309,0,GMT,2024-12-04T04:00,44,-1.8,2.21
New York,40.710335,-73.99309,0,GMT,2024-12-04T05:00,47,-3.1,1.5
New York,40.710335,-73.99309,0,GMT,2024-12-04T06:00,53,-3.5,2.32
New York,40.710335,-73.99309,0,GMT,2024-12-04T07:00,59,-3.8,1.73
New York,40.710335,-73.99309,0,GMT,2024-12-04T08:00,61,-3.9,1.87
New York,40.710335,-73.99309,0,GMT,2024-12-04T09:00,70,-3.8,2.1
New York,40.710335,-73.99309,0,GMT,2024-12-04T10:00,80,-3.8,1.73
New York,40.710335,-73.99309,1,GMT,2024-12-04T11:00,79,-3.4,1.9
New York,40.710335,-73.99309,2,GMT,2024-12-04T12:00,77,-3.3,2.51
New York,40.710335,-73.99309,0,GMT,2024-12-04T13:00,72,-1.8,1.84
New York,40.710335,-73.99309,0,GMT,2024-12-04T14:00,69,1.0,1.7
New York,40.710335,-73.99309,0,GMT,2024-12-04T15:00,56,3.0,2.51
New York,40.710335,-73.99309,3,GMT,2024-12-04T16:00,54,3.3,3.83
New York,40.710335,-73.99309,1,GMT,2024-12-04T17:00,52,3.4,4.54
New York,40.710335,-73.99309,3,GMT,2024-12-04T18:00,48,3.4,5.57
New York,40.710335,-73.99309,3,GMT,2024-12-04T19:00,44,3.8,5.21
New York,40.710335,-73.99309,2,GMT,2024-12-04T20:00,42,4.0,4.6
New York,40.710335,-73.99309,2,GMT,2024-12-04T21:00,43,3.8,4.73
New York,40.710335,-73.99309,3,GMT,2024-12-04T22:00,40,4.2,5.11
New York,40.710335,-73.99309,3,GMT,2024-12-04T23:00,40,4.5,6.41
New York,40.710335,-73.99309,3,GMT,2024-12-05T00:00,42,4.6,5.72
New York,40.710335,-73.99309,3,GMT,2024-12-05T01:00,45,4.9,6.14
New York,40.710335,-73.99309,3,GMT,2024-12-05T02:00,52,4.2,7.91
New York,40.710335,-73.99309,51,GMT,2024-12-05T03:00,51,4.3,6.61
New York,40.710335,-73.99309,3,GMT,2024-12-05T04:00,49,5.1,6.67
New York,40.710335,-73.99309,53,GMT,2024-12-05T05:00,88,2.4,6.88
New York,40.710335,-73.99309,61,GMT,2024-12-05T06:00,92,1.5,4.3
New York,40.710335,-73.99309,53,GMT,2024-12-05T07:00,91,1.5,3.98
New York,40.710335,-73.99309,51,GMT,2024-12-05T08:00,91,2.0,3.64
New York,40.710335,-73.99309,51,GMT,2024-12-05T09:00,91,2.3,2.6
New York,40.710335,-73.99309,3,GMT,2024-12-05T10:00,85,2.8,2.53
New York,40.710335,-73.99309,3,GMT,2024-12-05T11:00,76,3.4,3.26
New York,40.710335,-73.99309,51,GMT,2024-12-05T12:00,91,1.9,3.98
New York,40.710335,-73.99309,51,GMT,2024-12-05T13:00,88,2.4,3.58
New York,40.710335,-73.99309,3,GMT,2024-12-05T14:00,83,3.4,4.5
New York,40.710335,-73.99309,2,GMT,2024-12-05T15:00,80,4.4,6.98
New York,40.710335,-73.99309,2,GMT,2024-12-05T16:00,79,3.1,8.77
New York,40.710335,-73.99309,0,GMT,2024-12-05T17:00,63,3.7,8.02
New York,40.710335,-73.99309,2,GMT,2024-12-05T18:00,49,3.6,10.74
New York,40.710335,-73.99309,1,GMT,2024-12-05T19:00,48,2.8,9.82
New York,40.710335,-73.99309,0,GMT,2024-12-05T20:00,48,2.1,8.85
New York,40.710335,-73.99309,0,GMT,2024-12-05T21:00,55,1.3,7.3
New York,40.710335,-73.99309,0,GMT,2024-12-05T22:00,56,0.6,5.15
New York,40.710335,-73.99309,0,GMT,2024-12-05T23:00,55,0.3,7.1
New York,40.710335,-73.99309,0,GMT,2024-12-06T00:00,48,-0.4,7.9
New York,40.710335,-73.99309,0,GMT,2024-12-06T01:00,53,-1.0,6.45
New York,40.710335,-73.99309,0,GMT,2024-12-06T02:00,56,-1.3,7.5
New York,40.710335,-73.99309,0,GMT,2024-12-06T03:00,59,-1.6,7.05
New York,40.710335,-73.99309,0,GMT,2024-12-06T04:00,60,-1.7,6.92
New York,40.710335,-73.99309,0,GMT,2024-12-06T05:00,60,-2.0,6.41
New York,40.710335,-73.99309,0,GMT,2024-12-06T06:00,59,-2.5,5.73
New York,40.710335,-73.99309,0,GMT,2024-12-06T07:00,58,-2.9,6.12
New York,40.710335,-73.99309,0,GMT,2024-12-06T08:00,58,-3.2,6.74
New York,40.710335,-73.99309,0,GMT,2024-12-06T09:00,57,-3.6,6.54
New York,40.710335,-73.99309,0,GMT,2024-12-06T10:00,55,-3.9,5.97
New York,40.710335,-73.99309,0,GMT,2024-12-06T11:00,57,-4.3,4.57
New York,40.710335,-73.99309,0,GMT,2024-12-06T12:00,59,-4.6,4.0
New York,40.710335,-73.99309,0,GMT,2024-12-06T13:00,58,-3.8,4.65
New York,40.710335,-73.99309,0,GMT,2024-12-06T14:00,52,-3.0,6.5
New York,40.710335,-73.99309,1,GMT,2024-12-06T15:00,47,-2.0,7.49
New York,40.710335,-73.99309,1,GMT,2024-12-06T16:00,44,-1.5,7.58
New York,40.710335,-73.99309,1,GMT,2024-12-06T17:00,44,-1.0,7.29
New York,40.710335,-73.99309,1,GMT,2024-12-06T18:00,42,-0.9,7.25
New York,40.710335,-73.99309,1,GMT,2024-12-06T19:00,39,-0.8,7.25
New York,40.710335,-73.99309,2,GMT,2024-12-06T20:00,42,-1.3,7.08
New York,40.710335,-73.99309,2,GMT,2024-12-06T21:00,46,-2.0,6.17
New York,40.710335,-73.99309,3,GMT,2024-12-06T22:00,49,-3.2,3.72
New York,40.710335,-73.99309,3,GMT,2024-12-06T23:00,51,-3.6,3.35
New York,40.710335,-73.99309,3,GMT,2024-12-07T00:00,52,-3.5,3.52
New York,40.710335,-73.99309,3,GMT,2024-12-07T01:00,53,-3.3,3.45
New York,40.710335,-73.99309,3,GMT,2024-12-07T02:00,54,-3.4,3.2
New York,40.710335,-73.99309,3,GMT,2024-12-07T03:00,55,-3.0,3.22
New York,40.710335,-73.99309,3,GMT,2024-12-07T04:00,56,-2.8,4.22
New York,40.710335,-73.99309,3,GMT,2024-12-07T05:00,60,-2.5,4.97
New York,40.710335,-73.99309,3,GMT,2024-12-07T06:00,63,-2.4,4.62
New York,40.710335,-73.99309,2,GMT,2024-12-07T07:00,66,-2.9,4.02
New York,40.710335,-73.99309,0,GMT,2024-12-07T08:00,67,-3.2,4.14
New York,40.710335,-73.99309,0,GMT,2024-12-07T09:00,67,-3.3,4.24
New York,40.710335,-73.99309,0,GMT,2024-12-07T10:00,69,-3.5,3.79
New York,40.710335,-73.99309,0,GMT,2024-12-07T11:00,69,-3.6,3.04
New York,40.710335,-73.99309,0,GMT,2024-12-07T12:00,69,-3.8,2.69
New York,40.710335,-73.99309,0,GMT,2024-12-07T13:00,67,-3.0,2.95
New York,40.710335,-73.99309,0,GMT,2024-12-07T14:00,61,-1.6,4.06
New York,40.710335,-73.99309,0,GMT,2024-12-07T15:00,55,-0.1,4.1
New York,40.710335,-73.99309,0,GMT,2024-12-07T16:00,49,1.3,4.0
New York,40.710335,-73.99309,0,GMT,2024-12-07T17:00,45,2.3,4.44
New York,40.710335,-73.99309,3,GMT,2024-12-07T18:00,42,3.1,4.1
New York,40.710335,-73.99309,3,GMT,2024-12-07T19:00,46,2.0,5.62
New York,40.710335,-73.99309,3,GMT,2024-12-07T20:00,45,2.1,5.16
New York,40.710335,-73.99309,3,GMT,2024-12-07T21:00,44,2.0,4.81
New York,40.710335,-73.99309,3,GMT,2024-12-07T22:00,42,1.9,4.81
New York,40.710335,-73.99309,3,GMT,2024-12-07T23:00,41,1.8,4.79
New York,40.710335,-73.99309,3,GMT,2024-12-08T00:00,41,1.8,4.25
New York,40.710335,-73.99309,3,GMT,2024-12-08T01:00,42,1.8,4.39
New York,40.710335,-73.99309,3,GMT,2024-12-08T02:00,42,1.9,4.68
New York,40.710335,-73.99309,3,GMT,2024-12-08T03:00,43,2.0,4.88
New York,40.710335,-73.99309,3,GMT,2024-12-08T04:00,44,2.2,5.09
New York,40.710335,-73.99309,3,GMT,2024-12-08T05:00,46,2.3,4.96
New York,40.710335,-73.99309,3,GMT,2024-12-08T06:00,48,2.4,4.7
New York,40.710335,-73.99309,3,GMT,2024-12-08T07:00,49,2.5,4.2
New York,40.710335,-73.99309,71,GMT,2024-12-08T08:00,51,2.6,3.68
New York,40.710335,-73.99309,3,GMT,2024-12-08T09:00,52,3.0,3.89
New York,40.710335,-73.99309,3,GMT,2024-12-08T10:00,52,3.1,4.67
New York,40.710335,-73.99309,3,GMT,2024-12-08T11:00,53,3.2,5.19
New York,40.710335,-73.99309,3,GMT,2024-12-08T12:00,54,3.2,5.04
New York,40.710335,-73.99309,2,GMT,2024-12-08T13:00,54,3.3,4.83
New York,40.710335,-73.99309,3,GMT,2024-12-08T14:00,54,3.7,4.99
New York,40.710335,-73.99309,0,GMT,2024-12-08T15:00,54,4.6,5.33
New York,40.710335,-73.99309,3,GMT,2024-12-08T16:00,53,5.7,5.19
New York,40.710335,-73.99309,3,GMT,2024-12-08T17:00,53,7.5,4.96
New York,40.710335,-73.99309,3,GMT,2024-12-08T18:00,52,8.5,4.9
New York,40.710335,-73.99309,1,GMT,2024-12-08T19:00,53,9.0,4.75
New York,40.710335,-73.99309,3,GMT,2024-12-08T20:00,55,9.0,4.75
New York,40.710335,-73.99309,3,GMT,2024-12-08T21:00,59,8.6,3.9
New York,40.710335,-73.99309,3,GMT,2024-12-08T22:00,65,7.7,2.3
New York,40.710335,-73.99309,2,GMT,2024-12-08T23:00,68,7.3,2.28
New York,40.710335,-73.99309,0,GMT,2024-12-09T00:00,72,6.9,2.32
New York,40.710335,-73.99309,0,GMT,2024-12-09T01:00,75,6.4,1.81
New York,40.710335,-73.99309,1,GMT,2024-12-09T02:00,76,6.2,2.6
New York,40.710335,-73.99309,1,GMT,2024-12-09T03:00,78,5.9,2.42
New York,40.710335,-73.99309,3,GMT,2024-12-09T04:00,80,5.7,2.47
New York,40.710335,-73.99309,3,GMT,2024-12-09T05:00,81,5.6,2.26
New York,40.710335,-73.99309,3,GMT,2024-12-09T06:00,81,6.0,3.45
New York,40.710335,-73.99309,3,GMT,2024-12-09T07:00,81,6.1,2.39
New York,40.710335,-73.99309,3,GMT,2024-12-09T08:00,82,6.1,2.3
New York,40.710335,-73.99309,3,GMT,2024-12-09T09:00,83,6.3,1.97
New York,40.710335,-73.99309,3,GMT,2024-12-09T10:00,83,6.4,1.63
New York,40.710335,-73.99309,3,GMT,2024-12-09T11:00,84,6.5,1.56
New York,40.710335,-73.99309,51,GMT,2024-12-09T12:00,87,6.6,2.25
New York,40.710335,-73.99309,53,GMT,2024-12-09T13:00,92,6.5,2.3
New York,40.710335,-73.99309,55,GMT,2024-12-09T14:00,96,6.4,2.45
New York,40.710335,-73.99309,55,GMT,2024-12-09T15:00,97,6.6,2.45
New York,40.710335,-73.99309,53,GMT,2024-12-09T16:00,98,6.8,2.71
New York,40.710335,-73.99309,55,GMT,2024-12-09T17:00,98,7.1,2.65
New York,40.710335,-73.99309,55,GMT,2024-12-09T18:00,99,7.2,1.61
New York,40.710335,-73.99309,61,GMT,2024-12-09T19:00,98,6.9,2.21
New York,40.710335,-73.99309,55,GMT,2024-12-09T20:00,98,6.8,1.08
New York,40.710335,-73.99309,3,GMT,2024-12-09T21:00,96,7.0,2.3
New York,40.710335,-73.99309,3,GMT,2024-12-09T22:00,97,6.8,1.6
New York,40.710335,-73.99309,2,GMT,2024-12-09T23:00,96,6.6,1.25
New York,40.710335,-73.99309,3,GMT,2024-12-10T00:00,96,6.6,1.2
New York,40.710335,-73.99309,3,GMT,2024-12-10T01:00,95,7.0,1.39
New York,40.710335,-73.99309,3,GMT,2024-12-10T02:00,95,7.1,1.39
New York,40.710335,-73.99309,3,GMT,2024-12-10T03:00,95,7.2,0.85
New York,40.710335,-73.99309,3,GMT,2024-12-10T04:00,95,7.3,0.86
New York,40.710335,-73.99309,3,GMT,2024-12-10T05:00,95,7.3,0.67
New York,40.710335,-73.99309,3,GMT,2024-12-10T06:00,95,7.2,1.4
New York,40.710335,-73.99309,3,GMT,2024-12-10T07:00,96,7.1,1.6
New York,40.710335,-73.99309,3,GMT,2024-12-10T08:00,96,7.1,2.25
New York,40.710335,-73.99309,3,GMT,2024-12-10T09:00,97,6.9,2.66
New York,40.710335,-73.99309,3,GMT,2024-12-10T10:00,95,6.7,2.21
New York,40.710335,-73.99309,3,GMT,2024-12-10T11:00,93,6.7,2.02
New York,40.710335,-73.99309,3,GMT,2024-12-10T12:00,93,6.8,2.1
New York,40.710335,-73.99309,3,GMT,2024-12-10T13:00,93,7.0,2.28
New York,40.710335,-73.99309,3,GMT,2024-12-10T14:00,94,7.2,2.44
New York,40.710335,-73.99309,3,GMT,2024-12-10T15:00,95,7.5,2.6
New York,40.710335,-73.99309,3,GMT,2024-12-10T16:00,96,7.8,2.45
New York,40.710335,-73.99309,3,GMT,2024-12-10T17:00,97,8.2,2.11
New York,40.710335,-73.99309,3,GMT,2024-12-10T18:00,98,8.5,2.01
New York,40.710335,-73.99309,51,GMT,2024-12-10T19:00,98,8.8,2.21
New York,40.710335,-73.99309,51,GMT,2024-12-10T20:00,98,9.1,2.64
New York,40.710335,-73.99309,51,GMT,2024-12-10T21:00,98,9.4,3.06
New York,40.710335,-73.99309,3,GMT,2024-12-10T22:00,98,9.8,3.54
New York,40.710335,-73.99309,3,GMT,2024-12-10T23:00,97,10.1,4.1
New York,40.710335,-73.99309,3,GMT,2024-12-11T00:00,97,10.4,4.75
New York,40.710335,-73.99309,51,GMT,2024-12-11T01:00,97,10.6,5.71
New York,40.710335,-73.99309,51,GMT,2024-12-11T02:00,98,10.7,6.72
New York,40.710335,-73.99309,51,GMT,2024-12-11T03:00,98,10.8,7.28
New York,40.710335,-73.99309,51,GMT,2024-12-11T04:00,98,10.7,7.02
New York,40.710335,-73.99309,51,GMT,2024-12-11T05:00,99,10.5,6.49
New York,40.710335,-73.99309,51,GMT,2024-12-11T06:00,99,10.5,5.95
New York,40.710335,-73.99309,51,GMT,2024-12-11T07:00,99,10.7,5.51
New York,40.710335,-73.99309,51,GMT,2024-12-11T08:00,99,11.0,4.94
New York,40.710335,-73.99309,51,GMT,2024-12-11T09:00,99,11.2,4.5
New York,40.710335,-73.99309,3,GMT,2024-12-11T10:00,98,11.1,4.1
New York,40.710335,-73.99309,3,GMT,2024-12-11T11:00,98,10.8,3.7
New York,40.710335,-73.99309,3,GMT,2024-12-11T12:00,97,10.7,3.4
New York,40.710335,-73.99309,3,GMT,2024-12-11T13:00,96,11.1,3.31
New York,40.710335,-73.99309,3,GMT,2024-12-11T14:00,95,11.7,3.34
New York,40.710335,-73.99309,3,GMT,2024-12-11T15:00,95,12.1,3.26
New York,40.710335,-73.99309,53,GMT,2024-12-11T16:00,96,12.0,2.93
New York,40.710335,-73.99309,53,GMT,2024-12-11T17:00,99,11.7,2.6
New York,40.710335,-73.99309,53,GMT,2024-12-11T18:00,100,11.6,2.4
New York,40.710335,-73.99309,55,GMT,2024-12-11T19:00,99,12.0,2.64
New York,40.710335,-73.99309,55,GMT,2024-12-11T20:00,98,12.5,3.78
New York,40.710335,-73.99309,55,GMT,2024-12-11T21:00,97,12.8,4.66
New York,40.710335,-73.99309,51,GMT,2024-12-11T22:00,98,12.8,4.7
New York,40.710335,-73.99309,51,GMT,2024-12-11T23:00,99,12.4,4.56
Tokyo,35.7,139.6875,0,GMT,2024-12-02T00:00,74,9.6,1.26
Tokyo,35.7,139.6875,0,GMT,2024-12-02T01:00,67,11.4,1.14
Tokyo,35.7,139.6875,0,GMT,2024-12-02T02:00,61,12.9,0.8
Tokyo,35.7,139.6875,0,GMT,2024-12-02T03:00,57,14.2,0.63
Tokyo,35.7,139.6875,0,GMT,2024-12-02T04:00,55,15.0,0.63
Tokyo,35.7,139.6875,0,GMT,2024-12-02T05:00,55,15.4,1.0
Tokyo,35.7,139.6875,0,GMT,2024-12-02T06:00,54,15.4,0.81
Tokyo,35.7,139.6875,0,GMT,2024-12-02T07:00,59,14.8,0.57
Tokyo,35.7,139.6875,0,GMT,2024-12-02T08:00,74,13.1,1.03
Tokyo,35.7,139.6875,0,GMT,2024-12-02T09:00,69,12.9,0.36
Tokyo,35.7,139.6875,0,GMT,2024-12-02T10:00,73,12.0,0.82
Tokyo,35.7,139.6875,0,GMT,2024-12-02T11:00,75,11.5,1.12
Tokyo,35.7,139.6875,0,GMT,2024-12-02T12:00,81,10.3,1.14
Tokyo,35.7,139.6875,0,GMT,2024-12-02T13:00,87,9.3,1.08
Tokyo,35.7,139.6875,0,GMT,2024-12-02T14:00,90,8.6,1.1
Tokyo,35.7,139.6875,0,GMT,2024-12-02T15:00,90,8.2,1.12
Tokyo,35.7,139.6875,0,GMT,2024-12-02T16:00,92,7.6,1.0
Tokyo,35.7,139.6875,0,GMT,2024-12-02T17:00,94,7.0,0.94
Tokyo,35.7,139.6875,0,GMT,2024-12-02T18:00,93,6.7,1.0
Tokyo,35.7,139.6875,0,GMT,2024-12-02T19:00,93,6.4,0.98
Tokyo,35.7,139.6875,0,GMT,2024-12-02T20:00,95,5.9,0.67
Tokyo,35.7,139.6875,0,GMT,2024-12-02T21:00,92,5.7,0.89
Tokyo,35.7,139.6875,0,GMT,2024-12-02T22:00,92,5.7,0.2
Tokyo,35.7,139.6875,0,GMT,2024-12-02T23:00,87,6.6,0.32
Tokyo,35.7,139.6875,0,GMT,2024-12-03T00:00,78,8.9,0.36
Tokyo,35.7,139.6875,0,GMT,2024-12-03T01:00,69,11.3,0.32
Tokyo,35.7,139.6875,0,GMT,2024-12-03T02:00,64,13.4,0.5
Tokyo,35.7,139.6875,0,GMT,2024-12-03T03:00,57,15.4,0.61
Tokyo,35.7,139.6875,0,GMT,2024-12-03T04:00,53,16.5,1.1
Tokyo,35.7,139.6875,0,GMT,2024-12-03T05:00,53,16.9,1.3
Tokyo,35.7,139.6875,0,GMT,2024-12-03T06:00,53,16.5,1.0
Tokyo,35.7,139.6875,0,GMT,2024-12-03T07:00,61,15.6,0.61
Tokyo,35.7,139.6875,0,GMT,2024-12-03T08:00,73,13.8,0.95
Tokyo,35.7,139.6875,1,GMT,2024-12-03T09:00,71,13.1,1.2
Tokyo,35.7,139.6875,1,GMT,2024-12-03T10:00,69,12.4,1.17
Tokyo,35.7,139.6875,1,GMT,2024-12-03T11:00,72,11.2,1.02
Tokyo,35.7,139.6875,0,GMT,2024-12-03T12:00,77,10.3,1.12
Tokyo,35.7,139.6875,0,GMT,2024-12-03T13:00,82,9.4,1.04
Tokyo,35.7,139.6875,2,GMT,2024-12-03T14:00,85,8.8,0.92
Tokyo,35.7,139.6875,2,GMT,2024-12-03T15:00,86,8.5,0.91
Tokyo,35.7,139.6875,2,GMT,2024-12-03T16:00,86,8.2,0.64
Tokyo,35.7,139.6875,1,GMT,2024-12-03T17:00,86,7.8,1.0
Tokyo,35.7,139.6875,0,GMT,2024-12-03T18:00,86,7.2,1.03
Tokyo,35.7,139.6875,3,GMT,2024-12-03T19:00,88,6.9,1.03
Tokyo,35.7,139.6875,2,GMT,2024-12-03T20:00,89,6.7,0.91
Tokyo,35.7,139.6875,0,GMT,2024-12-03T21:00,87,6.6,1.03
Tokyo,35.7,139.6875,0,GMT,2024-12-03T22:00,88,6.4,1.03
Tokyo,35.7,139.6875,0,GMT,2024-12-03T23:00,82,7.7,0.85
Tokyo,35.7,139.6875,0,GMT,2024-12-04T00:00,72,10.6,1.62
Tokyo,35.7,139.6875,0,GMT,2024-12-04T01:00,66,12.4,1.93
Tokyo,35.7,139.6875,0,GMT,2024-12-04T02:00,60,14.1,1.82
Tokyo,35.7,139.6875,0,GMT,2024-12-04T03:00,59,15.4,1.53
Tokyo,35.7,139.6875,0,GMT,2024-12-04T04:00,53,16.0,1.9
Tokyo,35.7,139.6875,0,GMT,2024-12-04T05:00,49,16.3,1.7
Tokyo,35.7,139.6875,0,GMT,2024-12-04T06:00,48,15.9,1.41
Tokyo,35.7,139.6875,0,GMT,2024-12-04T07:00,48,14.9,1.43
Tokyo,35.7,139.6875,0,GMT,2024-12-04T08:00,52,13.3,1.64
Tokyo,35.7,139.6875,0,GMT,2024-12-04T09:00,54,12.2,1.86
Tokyo,35.7,139.6875,0,GMT,2024-12-04T10:00,57,11.1,1.97
Tokyo,35.7,139.6875,1,GMT,2024-12-04T11:00,59,10.2,1.62
Tokyo,35.7,139.6875,1,GMT,2024-12-04T12:00,61,9.9,1.08
Tokyo,35.7,139.6875,1,GMT,2024-12-04T13:00,63,9.4,1.02
Tokyo,35.7,139.6875,1,GMT,2024-12-04T14:00,64,8.9,0.95
Tokyo,35.7,139.6875,1,GMT,2024-12-04T15:00,67,8.7,1.14
Tokyo,35.7,139.6875,1,GMT,2024-12-04T16:00,65,8.5,1.3
Tokyo,35.7,139.6875,1,GMT,2024-12-04T17:00,63,8.4,1.24
Tokyo,35.7,139.6875,1,GMT,2024-12-04T18:00,69,7.9,1.0
Tokyo,35.7,139.6875,1,GMT,2024-12-04T19:00,67,7.9,1.17
Tokyo,35.7,139.6875,1,GMT,2024-12-04T20:00,63,7.9,1.26
Tokyo,35.7,139.6875,1,GMT,2024-12-04T21:00,67,7.3,1.04
Tokyo,35.7,139.6875,1,GMT,2024-12-04T22:00,67,7.2,1.03
Tokyo,35.7,139.6875,1,GMT,2024-12-04T23:00,62,7.9,1.08
Tokyo,35.7,139.6875,1,GMT,2024-12-05T00:00,61,9.1,0.81
Tokyo,35.7,139.6875,0,GMT,2024-12-05T01:00,51,11.1,0.92
Tokyo,35.7,139.6875,0,GMT,2024-12-05T02:00,48,12.3,0.91
Tokyo,35.7,139.6875,0,GMT,2024-12-05T03:00,46,13.8,0.73
Tokyo,35.7,139.6875,0,GMT,2024-12-05T04:00,47,14.2,0.32
Tokyo,35.7,139.6875,0,GMT,2024-12-05T05:00,47,14.5,0.45
Tokyo,35.7,139.6875,0,GMT,2024-12-05T06:00,49,14.5,0.45
Tokyo,35.7,139.6875,0,GMT,2024-12-05T07:00,54,13.9,0.28
Tokyo,35.7,139.6875,1,GMT,2024-12-05T08:00,62,13.0,0.5
Tokyo,35.7,139.6875,0,GMT,2024-12-05T09:00,68,11.8,1.08
Tokyo,35.7,139.6875,1,GMT,2024-12-05T10:00,68,11.2,1.14
Tokyo,35.7,139.6875,1,GMT,2024-12-05T11:00,62,10.9,1.56
Tokyo,35.7,139.6875,0,GMT,2024-12-05T12:00,66,10.1,1.49
Tokyo,35.7,139.6875,0,GMT,2024-12-05T13:00,61,9.1,1.64
Tokyo,35.7,139.6875,1,GMT,2024-12-05T14:00,63,8.4,1.03
Tokyo,35.7,139.6875,0,GMT,2024-12-05T15:00,66,7.7,0.86
Tokyo,35.7,139.6875,0,GMT,2024-12-05T16:00,78,6.6,0.92
Tokyo,35.7,139.6875,0,GMT,2024-12-05T17:00,77,6.3,1.1
Tokyo,35.7,139.6875,0,GMT,2024-12-05T18:00,80,5.9,1.12
Tokyo,35.7,139.6875,0,GMT,2024-12-05T19:00,82,5.4,1.03
Tokyo,35.7,139.6875,0,GMT,2024-12-05T20:00,78,5.2,1.14
Tokyo,35.7,139.6875,0,GMT,2024-12-05T21:00,69,5.1,1.12
Tokyo,35.7,139.6875,0,GMT,2024-12-05T22:00,68,4.9,0.95
